expiry,type,strike,IV(%),mid,fair_value,r_used
2025-09-19,P,530.0,31.32,0.475,515.9485,0.04112
2025-09-19,P,535.0,30.4,0.51,519.2634,0.04112
2025-09-19,P,540.0,29.36,0.54,522.1383,0.04112
2025-09-19,P,545.0,28.37,0.58,524.8467,0.04112
2025-09-19,P,550.0,27.36,0.625,527.1932,0.04112
2025-09-19,P,555.0,26.39,0.67,529.3437,0.04112
2025-09-19,P,560.0,25.44,0.73,531.1812,0.04112
2025-09-19,P,565.0,24.51,0.8,532.7252,0.04112
2025-09-19,P,570.0,23.57,0.88,533.8008,0.04112
2025-09-19,P,575.0,22.68,0.98,534.6406,0.04112
2025-09-19,P,576.0,22.55,1.005,534.9735,0.04112
2025-09-19,P,577.0,22.35,1.03,534.9835,0.04112
2025-09-19,P,578.0,22.16,1.05,534.9697,0.04112
2025-09-19,P,579.0,22.01,1.075,535.1932,0.04112
2025-09-19,P,580.0,21.85,1.095,535.3363,0.04112
2025-09-19,P,581.0,21.65,1.13,535.2244,0.04112
2025-09-19,P,582.0,21.49,1.16,535.2942,0.04112
2025-09-19,P,583.0,21.32,1.19,535.345,0.04112
2025-09-19,P,584.0,21.15,1.22,535.3403,0.04112
2025-09-19,P,585.0,20.97,1.25,535.2774,0.04112
2025-09-19,P,586.0,20.83,1.29,535.4179,0.04112
2025-09-19,P,587.0,20.69,1.325,535.5052,0.04112
2025-09-19,P,588.0,20.5,1.36,535.3019,0.04112
2025-09-19,P,589.0,20.34,1.4,535.271,0.04112
2025-09-19,P,590.0,20.18,1.44,535.22,0.04112
2025-09-19,P,591.0,20.04,1.485,535.3146,0.04112
2025-09-19,P,592.0,19.87,1.52,535.1406,0.04112
2025-09-19,P,593.0,19.7,1.57,534.9418,0.04112
2025-09-19,P,594.0,19.55,1.62,534.8502,0.04112
2025-09-19,P,595.0,19.4,1.67,534.738,0.04112
2025-09-19,P,596.0,19.24,1.72,534.5592,0.04112
2025-09-19,P,597.0,19.07,1.77,534.2638,0.04112
2025-09-19,P,598.0,18.93,1.825,534.1794,0.04112
2025-09-19,P,599.0,18.78,1.885,534.0278,0.04112
2025-09-19,P,600.0,18.62,1.945,533.7568,0.04112
2025-09-19,P,601.0,18.46,2.005,533.461,0.04112
2025-09-19,P,602.0,18.4,2.09,533.9051,0.04112
2025-09-19,P,603.0,18.22,2.155,533.4436,0.04112
2025-09-19,P,604.0,18.02,2.21,532.6855,0.04112
2025-09-19,P,605.0,17.85,2.28,532.2362,0.04112
2025-09-19,P,606.0,17.71,2.36,531.9233,0.04112
2025-09-19,P,607.0,17.53,2.435,531.3334,0.04112
2025-09-19,P,608.0,17.37,2.515,530.8244,0.04112
2025-09-19,P,609.0,17.32,2.62,531.3051,0.04112
2025-09-19,P,610.0,17.05,2.685,529.7755,0.04112
2025-09-19,P,611.0,16.96,2.79,529.8133,0.04112
2025-09-19,P,612.0,16.75,2.875,528.7302,0.04112
2025-09-19,P,613.0,16.59,2.97,528.1013,0.04112
2025-09-19,P,614.0,16.43,3.07,527.4082,0.04112
2025-09-19,P,615.0,16.28,3.18,526.7801,0.04112
2025-09-19,P,616.0,16.1,3.285,525.8194,0.04112
2025-09-19,P,617.0,16.0,3.42,525.7379,0.04112
2025-09-19,P,618.0,15.78,3.52,524.3265,0.04112
2025-09-19,P,619.0,15.61,3.645,523.3516,0.04112
2025-09-19,P,620.0,15.45,3.77,522.4442,0.04112
2025-09-19,P,621.0,15.3,3.91,521.5729,0.04112
2025-09-19,P,622.0,15.13,4.05,520.5523,0.04112
2025-09-19,P,623.0,14.96,4.19,519.3749,0.04112
2025-09-19,P,624.0,14.79,4.34,518.2296,0.04112
2025-09-19,P,625.0,14.62,4.5,517.0801,0.04112
2025-09-19,P,630.0,13.76,5.38,510.0354,0.04112
2025-09-19,P,635.0,12.88,6.475,501.4475,0.04112
2025-09-19,P,640.0,12.02,7.875,491.5973,0.04112
2025-09-19,P,645.0,11.29,9.695,482.777,0.04112
2025-09-19,P,650.0,10.74,11.935,476.5251,0.04112
2025-09-19,P,655.0,10.68,14.96,480.2276,0.04112
2025-09-19,P,660.0,10.66,18.475,484.8365,0.04112
2025-09-19,P,665.0,11.7,22.51,510.6769,0.04112
2025-09-19,P,670.0,12.23,26.965,525.3636,0.04112
2025-09-19,P,675.0,13.45,31.86,550.4353,0.04112
2025-09-19,P,680.0,14.86,36.86,575.1712,0.04112
2025-09-19,P,685.0,16.24,41.86,596.3518,0.04112
2025-09-19,P,690.0,17.57,46.86,614.6428,0.04112
2025-09-19,P,695.0,18.87,51.86,630.7021,0.04112
2025-09-19,P,700.0,20.14,56.86,644.9335,0.04112
2025-09-19,P,705.0,21.38,61.86,657.6635,0.04112
2025-09-19,P,720.0,50.45,91.225,718.64,0.04112
2025-09-19,P,725.0,142.27,164.34,725.0,0.04112
2025-09-19,P,730.0,98.88,133.77,729.9963,0.04112
2025-09-19,P,735.0,141.27,170.485,735.0,0.04112
2025-09-19,P,740.0,163.27,191.445,740.0,0.04112
2025-09-19,P,745.0,165.13,196.445,745.0,0.04112
2025-09-19,P,750.0,59.77,121.225,749.5639,0.04112
2025-09-19,P,755.0,61.23,126.225,754.6352,0.04112
2025-09-19,P,760.0,33.67,116.86,749.4528,0.04112
2025-09-19,P,780.0,37.68,136.86,773.5356,0.04112
2025-09-19,P,800.0,73.45,171.225,799.9179,0.04112
2025-09-19,P,805.0,74.72,176.225,804.9297,0.04112
2025-09-19,P,825.0,46.06,181.86,822.6744,0.04112
2025-09-19,P,830.0,46.94,186.86,827.911,0.04112
2025-09-26,C,595.0,26.25,52.46,56.2186,0.04112
2025-09-26,C,600.0,24.31,47.725,51.1458,0.04112
2025-09-26,C,605.0,23.0,43.105,46.4058,0.04112
2025-09-26,C,618.0,19.24,31.425,34.1107,0.04112
2025-09-26,C,620.0,19.05,29.675,32.5108,0.04112
2025-09-26,C,621.0,18.83,28.82,31.6411,0.04112
2025-09-26,C,625.0,17.16,25.48,27.594,0.04112
2025-09-26,C,626.0,17.27,24.565,26.9791,0.04112
2025-09-26,C,627.5,17.17,23.325,25.8754,0.04112
2025-09-26,C,628.0,16.81,22.925,25.2652,0.04112
2025-09-26,C,629.0,16.59,22.105,24.4075,0.04112
2025-09-26,C,630.0,16.13,21.355,23.3876,0.04112
2025-09-26,C,631.0,16.31,20.49,22.8713,0.04112
2025-09-26,C,632.0,15.88,19.7,21.8852,0.04112
2025-09-26,C,632.5,15.76,19.3,21.4625,0.04112
2025-09-26,C,633.0,15.59,18.925,21.0075,0.04112
2025-09-26,C,634.0,15.41,18.13,20.2237,0.04112
2025-09-26,C,635.0,15.18,17.365,19.4156,0.04112
2025-09-26,C,636.0,14.99,16.625,18.647,0.04112
2025-09-26,C,637.0,14.76,15.885,17.8392,0.04112
2025-09-26,C,637.5,14.65,15.505,17.4499,0.04112
2025-09-26,C,638.0,14.54,15.14,17.0707,0.04112
2025-09-26,C,639.0,14.34,14.425,16.315,0.04112
2025-09-26,C,640.0,14.11,13.73,15.5365,0.04112
2025-09-26,C,641.0,13.92,13.03,14.8165,0.04112
2025-09-26,C,642.0,13.74,12.37,14.1188,0.04112
2025-09-26,C,642.5,13.63,12.03,13.7501,0.04112
2025-09-26,C,643.0,13.32,11.735,13.2121,0.04112
2025-09-26,C,644.0,13.15,11.11,12.5372,0.04112
2025-09-26,C,645.0,12.98,10.49,11.8849,0.04112
2025-09-26,C,646.0,12.82,9.885,11.2274,0.04112
2025-09-26,C,647.0,12.7,9.29,10.6446,0.04112
2025-09-26,C,648.0,12.54,8.725,10.0362,0.04112
2025-09-26,C,649.0,12.4,8.185,9.4472,0.04112
2025-09-26,C,650.0,12.23,7.67,8.8665,0.04112
2025-09-26,C,651.0,12.12,7.185,8.3368,0.04112
2025-09-26,C,655.0,11.61,5.395,6.3624,0.04112
2025-09-26,C,660.0,11.17,3.66,4.4142,0.04112
2025-09-26,C,665.0,10.87,2.405,2.9653,0.04112
2025-09-26,C,670.0,10.66,1.535,1.9385,0.04112
2025-09-26,C,675.0,10.52,0.95,1.2318,0.04112
2025-09-26,C,680.0,10.45,0.59,0.764,0.04112
2025-09-26,C,700.0,11.35,0.125,0.1668,0.04112
2025-09-26,C,705.0,11.74,0.095,0.1268,0.04112
2025-09-26,C,710.0,12.16,0.075,0.0989,0.04112
2025-09-26,C,720.0,13.23,0.05,0.0741,0.04112
2025-09-26,P,375.0,57.81,0.085,374.723,0.04112
2025-09-26,P,475.0,39.84,0.31,471.9191,0.04112
2025-09-26,P,480.0,38.94,0.33,476.5225,0.04112
2025-09-26,P,490.0,37.23,0.375,485.6271,0.04112
2025-09-26,P,495.0,36.26,0.4,490.0154,0.04112
2025-09-26,P,500.0,35.4,0.425,494.4105,0.04112
2025-09-26,P,510.0,33.52,0.48,502.8084,0.04112
2025-09-26,P,515.0,32.69,0.515,506.9619,0.04112
2025-09-26,P,520.0,31.74,0.545,510.8675,0.04112
2025-09-26,P,525.0,30.86,0.585,514.7255,0.04112
2025-09-26,P,530.0,29.87,0.62,518.2691,0.04112
2025-09-26,P,535.0,29.02,0.665,521.8453,0.04112
2025-09-26,P,540.0,28.05,0.71,525.0298,0.04112
2025-09-26,P,545.0,27.26,0.775,528.3497,0.04112
2025-09-26,P,550.0,26.37,0.835,531.2369,0.04112
2025-09-26,P,555.0,25.49,0.905,533.8906,0.04112
2025-09-26,P,560.0,24.66,0.995,536.4058,0.04112
2025-09-26,P,565.0,23.79,1.09,538.4771,0.04112
2025-09-26,P,570.0,22.99,1.21,540.4761,0.04112
2025-09-26,P,575.0,22.27,1.36,542.4834,0.04112
2025-09-26,P,580.0,21.47,1.52,543.8043,0.04112
2025-09-26,P,585.0,20.71,1.705,544.9226,0.04112
2025-09-26,P,590.0,20.05,1.975,546.2377,0.04112
2025-09-26,P,595.0,19.34,2.255,546.8804,0.04112
2025-09-26,P,600.0,18.45,2.565,545.7744,0.04112
2025-09-26,P,605.0,17.8,2.985,545.8613,0.04112
2025-09-26,P,608.0,17.43,3.275,545.7837,0.04112
2025-09-26,P,610.0,17.04,3.45,544.4388,0.04112
2025-09-26,P,611.0,16.97,3.575,544.846,0.04112
2025-09-26,P,612.0,16.82,3.685,544.5065,0.04112
2025-09-26,P,613.0,16.66,3.795,544.0834,0.04112
2025-09-26,P,615.0,16.3,4.005,542.6452,0.04112
2025-09-26,P,616.0,16.14,4.125,542.0591,0.04112
2025-09-26,P,617.0,16.04,4.27,542.0541,0.04112
2025-09-26,P,618.0,15.88,4.4,541.4113,0.04112
2025-09-26,P,619.0,15.67,4.515,540.2184,0.04112
2025-09-26,P,620.0,15.51,4.655,539.5244,0.04112
2025-09-26,P,621.0,15.4,4.815,539.3304,0.04112
2025-09-26,P,622.0,15.24,4.965,538.5743,0.04112
2025-09-26,P,623.0,15.02,5.1,537.1506,0.04112
2025-09-26,P,624.0,14.9,5.275,536.7341,0.04112
2025-09-26,P,625.0,14.69,5.42,535.1988,0.04112
2025-09-26,P,626.0,14.52,5.595,534.1553,0.04112
2025-09-26,P,627.0,14.36,5.77,533.1036,0.04112
2025-09-26,P,628.0,14.23,5.97,532.5544,0.04112
2025-09-26,P,629.0,14.08,6.17,531.522,0.04112
2025-09-26,P,630.0,13.86,6.345,529.5874,0.04112
2025-09-26,P,631.0,13.73,6.57,528.8471,0.04112
2025-09-26,P,632.0,13.56,6.79,527.5652,0.04112
2025-09-26,P,632.5,13.48,6.9,526.8619,0.04112
2025-09-26,P,633.0,13.4,7.015,526.2323,0.04112
2025-09-26,P,634.0,13.22,7.25,524.6908,0.04112
2025-09-26,P,635.0,13.01,7.475,522.5381,0.04112
2025-09-26,P,636.0,12.89,7.725,521.7527,0.04112
2025-09-26,P,637.0,12.71,8.015,519.9854,0.04112
2025-09-26,P,637.5,12.6,8.14,518.6034,0.04112
2025-09-26,P,638.0,12.55,8.27,518.3225,0.04112
2025-09-26,P,639.0,12.39,8.565,516.7242,0.04112
2025-09-26,P,640.0,12.18,8.895,514.249,0.04112
2025-09-26,P,641.0,12.06,9.195,513.2264,0.04112
2025-09-26,P,642.0,11.86,9.54,510.8367,0.04112
2025-09-26,P,645.0,11.4,10.655,505.364,0.04112
2025-09-26,P,648.0,11.32,11.955,506.8708,0.04112
2025-09-26,P,651.0,11.04,13.455,504.5175,0.04112
2025-09-26,P,655.0,10.98,15.745,507.2838,0.04112
2025-09-26,P,665.0,9.7,22.66,489.6981,0.04112
2025-09-30,C,350.0,85.42,294.63,296.2595,0.04112
2025-09-30,C,360.0,0.0,209.985,283.3496,0.04112
2025-09-30,C,365.0,80.93,279.705,281.395,0.04112
2025-09-30,C,380.0,76.55,264.78,266.5447,0.04112
2025-09-30,C,385.0,0.0,252.67,258.3496,0.04112
2025-09-30,C,390.0,73.67,254.83,256.6385,0.04112
2025-09-30,C,395.0,0.0,176.12,248.3496,0.04112
2025-09-30,C,400.0,0.0,237.855,243.3496,0.04112
2025-09-30,C,405.0,0.0,222.25,238.3496,0.04112
2025-09-30,C,410.0,68.08,234.94,236.8314,0.04112
2025-09-30,C,415.0,66.72,229.97,231.8865,0.04112
2025-09-30,C,420.0,0.0,182.26,223.3496,0.04112
2025-09-30,C,425.0,0.0,200.195,218.3496,0.04112
2025-09-30,C,430.0,62.67,215.06,217.0405,0.04112
2025-09-30,C,435.0,61.33,210.09,212.0885,0.04112
2025-09-30,C,440.0,60.0,205.12,207.1361,0.04112
2025-09-30,C,445.0,58.66,200.15,202.1878,0.04112
2025-09-30,C,450.0,57.34,195.18,197.2442,0.04112
2025-09-30,C,455.0,56.07,190.22,192.3057,0.04112
2025-09-30,C,460.0,54.75,185.25,187.3573,0.04112
2025-09-30,C,465.0,53.46,180.285,182.4103,0.04112
2025-09-30,C,470.0,52.16,175.32,177.4608,0.04112
2025-09-30,C,475.0,50.9,170.36,172.5164,0.04112
2025-09-30,C,480.0,55.74,165.4,168.8603,0.04112
2025-09-30,C,485.0,0.0,148.25,158.3496,0.04112
2025-09-30,C,490.0,52.86,155.475,158.9906,0.04112
2025-09-30,C,495.0,0.0,143.95,148.3496,0.04112
2025-09-30,C,500.0,50.0,145.56,149.1087,0.04112
2025-09-30,C,505.0,48.6,140.61,144.1704,0.04112
2025-09-30,C,510.0,47.21,135.655,139.228,0.04112
2025-09-30,C,515.0,45.81,130.705,134.302,0.04112
2025-09-30,C,516.0,45.5,129.71,133.309,0.04112
2025-09-30,C,517.0,45.22,128.72,132.3232,0.04112
2025-09-30,C,518.0,0.0,112.43,125.3496,0.04112
2025-09-30,C,519.0,44.69,126.745,130.3606,0.04112
2025-09-30,C,520.0,44.41,125.755,129.3744,0.04112
2025-09-30,C,521.0,44.14,124.765,128.3898,0.04112
2025-09-30,C,522.0,0.0,110.0,121.3496,0.04112
2025-09-30,C,523.0,43.57,122.785,126.4162,0.04112
2025-09-30,C,524.0,0.0,105.76,119.3496,0.04112
2025-09-30,C,525.0,43.01,120.805,124.4419,0.04112
2025-09-30,C,526.0,42.73,119.82,123.4545,0.04112
2025-09-30,C,527.0,42.46,118.83,122.4688,0.04112
2025-09-30,C,528.0,42.18,117.84,121.481,0.04112
2025-09-30,C,529.0,41.92,116.855,120.5015,0.04112
2025-09-30,C,530.0,41.64,115.865,119.5143,0.04112
2025-09-30,C,531.0,41.36,114.88,118.5259,0.04112
2025-09-30,C,532.0,0.0,71.155,111.3496,0.04112
2025-09-30,C,533.0,0.0,106.735,110.3496,0.04112
2025-09-30,C,534.0,40.55,111.915,115.5672,0.04112
2025-09-30,C,535.0,40.27,110.93,114.5781,0.04112
2025-09-30,C,536.0,39.98,109.94,113.5887,0.04112
2025-09-30,C,537.0,39.73,108.955,112.6118,0.04112
2025-09-30,C,538.0,0.0,92.445,105.3496,0.04112
2025-09-30,C,539.0,39.17,106.98,110.6432,0.04112
2025-09-30,C,540.0,38.91,105.995,109.6673,0.04112
2025-09-30,C,541.0,38.63,105.01,108.6825,0.04112
2025-09-30,C,542.0,0.0,92.84,101.3496,0.04112
2025-09-30,C,543.0,38.09,103.04,106.7209,0.04112
2025-09-30,C,544.0,0.0,96.08,99.3496,0.04112
2025-09-30,C,545.0,37.55,101.07,104.7563,0.04112
2025-09-30,C,546.0,37.29,100.085,103.7792,0.04112
2025-09-30,C,547.0,37.01,99.1,102.7908,0.04112
2025-09-30,C,548.0,36.75,98.115,101.8133,0.04112
2025-09-30,C,549.0,36.46,97.13,100.8245,0.04112
2025-09-30,C,550.0,36.21,96.15,99.8465,0.04112
2025-09-30,C,551.0,35.94,95.165,98.8661,0.04112
2025-09-30,C,552.0,35.68,94.185,97.8854,0.04112
2025-09-30,C,553.0,0.0,78.35,90.3496,0.04112
2025-09-30,C,554.0,35.14,92.22,95.9169,0.04112
2025-09-30,C,555.0,34.88,91.24,94.9356,0.04112
2025-09-30,C,556.0,34.61,90.26,93.953,0.04112
2025-09-30,C,557.0,34.35,89.28,92.9764,0.04112
2025-09-30,C,558.0,34.08,88.3,92.0007,0.04112
2025-09-30,C,559.0,33.84,87.325,91.0349,0.04112
2025-09-30,C,560.0,33.58,86.35,90.0588,0.04112
2025-09-30,C,561.0,33.31,85.37,89.0824,0.04112
2025-09-30,C,562.0,33.05,84.39,88.1058,0.04112
2025-09-30,C,563.0,32.8,83.42,87.1365,0.04112
2025-09-30,C,564.0,32.53,82.44,86.1594,0.04112
2025-09-30,C,565.0,32.26,81.46,85.1795,0.04112
2025-09-30,C,566.0,32.01,80.49,84.2095,0.04112
2025-09-30,C,567.0,31.76,79.52,83.2379,0.04112
2025-09-30,C,568.0,31.49,78.54,82.2585,0.04112
2025-09-30,C,569.0,31.24,77.57,81.2864,0.04112
2025-09-30,C,570.0,30.99,76.6,80.3128,0.04112
2025-09-30,C,571.0,30.74,75.63,79.339,0.04112
2025-09-30,C,572.0,30.51,74.665,78.3755,0.04112
2025-09-30,C,573.0,30.25,73.7,77.4107,0.04112
2025-09-30,C,574.0,30.0,72.73,76.4443,0.04112
2025-09-30,C,575.0,29.76,71.765,75.4875,0.04112
2025-09-30,C,576.0,29.5,70.8,74.519,0.04112
2025-09-30,C,577.0,29.26,69.84,73.5588,0.04112
2025-09-30,C,578.0,29.0,68.87,72.5898,0.04112
2025-09-30,C,579.0,28.76,67.91,71.629,0.04112
2025-09-30,C,580.0,28.52,66.95,70.6665,0.04112
2025-09-30,C,581.0,28.27,65.99,69.7022,0.04112
2025-09-30,C,582.0,28.04,65.04,68.7477,0.04112
2025-09-30,C,583.0,27.79,64.08,67.7815,0.04112
2025-09-30,C,584.0,27.56,63.125,66.8249,0.04112
2025-09-30,C,585.0,27.31,62.17,65.8661,0.04112
2025-09-30,C,586.0,27.08,61.22,64.9185,0.04112
2025-09-30,C,587.0,26.84,60.27,63.9706,0.04112
2025-09-30,C,588.0,26.6,59.32,63.0191,0.04112
2025-09-30,C,589.0,26.36,58.37,62.0689,0.04112
2025-09-30,C,590.0,26.14,57.425,61.1247,0.04112
2025-09-30,C,591.0,25.89,56.48,60.1707,0.04112
2025-09-30,C,592.0,25.66,55.535,59.2242,0.04112
2025-09-30,C,593.0,25.43,54.595,58.2758,0.04112
2025-09-30,C,594.0,25.16,53.65,57.308,0.04112
2025-09-30,C,595.0,24.89,52.7,56.346,0.04112
2025-09-30,C,596.0,24.06,51.74,55.0785,0.04112
2025-09-30,C,597.0,23.83,50.81,54.1328,0.04112
2025-09-30,C,598.0,23.61,49.865,53.2039,0.04112
2025-09-30,C,599.0,23.91,48.95,52.5731,0.04112
2025-09-30,C,600.0,23.03,48.005,51.2646,0.04112
2025-09-30,C,601.0,22.87,47.1,50.3676,0.04112
2025-09-30,C,605.0,22.39,43.41,46.8949,0.04112
2025-09-30,C,606.0,21.65,42.49,45.6587,0.04112
2025-09-30,C,607.0,21.9,41.575,45.0372,0.04112
2025-09-30,C,608.0,21.62,40.68,44.0818,0.04112
2025-09-30,C,609.0,21.39,39.775,43.1622,0.04112
2025-09-30,C,610.0,21.1,38.86,42.2019,0.04112
2025-09-30,C,611.0,20.47,37.955,41.0226,0.04112
2025-09-30,C,612.0,20.25,37.09,40.1049,0.04112
2025-09-30,C,613.0,19.99,36.19,39.1781,0.04112
2025-09-30,C,614.0,20.16,35.305,38.5394,0.04112
2025-09-30,C,615.0,19.87,34.405,37.592,0.04112
2025-09-30,C,616.0,19.31,33.55,36.4662,0.04112
2025-09-30,C,617.0,19.08,32.675,35.5597,0.04112
2025-09-30,C,618.0,18.39,31.87,34.3401,0.04112
2025-09-30,C,619.0,18.59,30.905,33.7285,0.04112
2025-09-30,C,620.0,17.96,30.13,32.556,0.04112
2025-09-30,C,621.0,17.77,29.275,31.6976,0.04112
2025-09-30,C,622.0,17.56,28.415,30.823,0.04112
2025-09-30,C,623.0,17.36,27.565,29.9543,0.04112
2025-09-30,C,624.0,17.15,26.72,29.0782,0.04112
2025-09-30,C,625.0,16.94,25.875,28.2121,0.04112
2025-09-30,C,626.0,16.75,25.045,27.3805,0.04112
2025-09-30,C,627.0,16.78,24.175,26.7113,0.04112
2025-09-30,C,628.0,16.77,23.345,26.014,0.04112
2025-09-30,C,629.0,16.14,22.58,24.8353,0.04112
2025-09-30,C,630.0,15.91,21.775,23.9939,0.04112
2025-09-30,C,631.0,15.72,20.96,23.1843,0.04112
2025-09-30,C,632.0,15.52,20.17,22.3676,0.04112
2025-09-30,C,633.0,15.32,19.385,21.5425,0.04112
2025-09-30,C,634.0,15.13,18.615,20.7546,0.04112
2025-09-30,C,635.0,14.73,17.85,19.799,0.04112
2025-09-30,C,636.0,14.53,17.095,19.0085,0.04112
2025-09-30,C,637.0,14.34,16.355,18.2249,0.04112
2025-09-30,C,638.0,14.15,15.625,17.4775,0.04112
2025-09-30,C,639.0,13.97,14.91,16.7262,0.04112
2025-09-30,C,640.0,13.78,14.205,15.975,0.04112
2025-09-30,C,641.0,13.6,13.515,15.2549,0.04112
2025-09-30,C,642.0,13.43,12.845,14.5534,0.04112
2025-09-30,C,643.0,13.26,12.19,13.8492,0.04112
2025-09-30,C,644.0,13.06,11.555,13.144,0.04112
2025-09-30,C,645.0,12.88,10.925,12.4697,0.04112
2025-09-30,C,646.0,12.74,10.31,11.8297,0.04112
2025-09-30,C,647.0,12.58,9.725,11.2043,0.04112
2025-09-30,C,648.0,12.42,9.16,10.5848,0.04112
2025-09-30,C,649.0,12.28,8.605,9.9792,0.04112
2025-09-30,C,650.0,12.11,8.075,9.3877,0.04112
2025-09-30,C,651.0,11.97,7.575,8.8295,0.04112
2025-09-30,C,652.0,11.86,7.09,8.3035,0.04112
2025-09-30,C,653.0,11.73,6.625,7.7933,0.04112
2025-09-30,C,654.0,11.61,6.195,7.2845,0.04112
2025-09-30,C,655.0,11.51,5.77,6.8318,0.04112
2025-09-30,C,656.0,11.42,5.37,6.3919,0.04112
2025-09-30,C,657.0,11.32,4.99,5.968,0.04112
2025-09-30,C,658.0,11.24,4.64,5.5756,0.04112
2025-09-30,C,659.0,11.16,4.305,5.185,0.04112
2025-09-30,C,660.0,11.08,3.985,4.8288,0.04112
2025-09-30,C,661.0,11.01,3.685,4.4767,0.04112
2025-09-30,C,662.0,10.98,3.42,4.1974,0.04112
2025-09-30,C,663.0,10.87,3.14,3.8491,0.04112
2025-09-30,C,664.0,10.82,2.9,3.5729,0.04112
2025-09-30,C,665.0,10.8,2.68,3.3279,0.04112
2025-09-30,C,666.0,10.69,2.45,3.0348,0.04112
2025-09-30,C,667.0,10.69,2.26,2.8356,0.04112
2025-09-30,C,668.0,10.63,2.07,2.5925,0.04112
2025-09-30,C,669.0,10.58,1.895,2.3866,0.04112
2025-09-30,C,670.0,10.54,1.735,2.1896,0.04112
2025-09-30,C,675.0,10.39,1.1,1.4155,0.04112
2025-09-30,C,680.0,10.33,0.695,0.9072,0.04112
2025-09-30,C,685.0,10.38,0.445,0.5893,0.04112
2025-09-30,C,690.0,10.6,0.3,0.4072,0.04112
2025-09-30,C,695.0,10.87,0.21,0.289,0.04112
2025-09-30,C,700.0,11.16,0.155,0.2098,0.04112
2025-09-30,C,705.0,11.5,0.115,0.1575,0.04112
2025-09-30,C,710.0,11.96,0.095,0.1291,0.04112
2025-09-30,C,715.0,12.35,0.075,0.1023,0.04112
2025-09-30,C,720.0,12.65,0.055,0.0771,0.04112
2025-09-30,C,725.0,13.33,0.055,0.076,0.04112
2025-09-30,C,730.0,13.72,0.045,0.0623,0.04112
2025-09-30,C,735.0,14.06,0.035,0.05,0.04112
2025-09-30,C,740.0,14.65,0.035,0.0479,0.04112
2025-09-30,C,745.0,14.84,0.025,0.0357,0.04112
2025-09-30,C,750.0,15.43,0.025,0.035,0.04112
2025-09-30,C,755.0,16.11,0.025,0.0365,0.04112
2025-09-30,C,760.0,16.02,0.015,0.0232,0.04112
2025-09-30,C,765.0,16.6,0.015,0.0232,0.04112
2025-09-30,C,770.0,17.19,0.015,0.0232,0.04112
2025-09-30,P,345.0,61.52,0.065,344.8863,0.04112
2025-09-30,P,350.0,60.16,0.065,349.8622,0.04112
2025-09-30,P,355.0,59.67,0.075,354.8524,0.04112
2025-09-30,P,360.0,58.4,0.075,359.8236,0.04112
2025-09-30,P,365.0,57.81,0.085,364.8085,0.04112
2025-09-30,P,370.0,56.45,0.085,369.768,0.04112
2025-09-30,P,375.0,55.86,0.095,374.7481,0.04112
2025-09-30,P,380.0,54.59,0.095,379.6989,0.04112
2025-09-30,P,385.0,54.1,0.11,384.6775,0.04112
2025-09-30,P,390.0,53.13,0.115,389.6301,0.04112
2025-09-30,P,395.0,52.34,0.125,394.5872,0.04112
2025-09-30,P,400.0,51.47,0.135,399.533,0.04112
2025-09-30,P,405.0,50.68,0.145,404.4789,0.04112
2025-09-30,P,410.0,49.95,0.155,409.4224,0.04112
2025-09-30,P,415.0,49.07,0.165,414.3465,0.04112
2025-09-30,P,420.0,48.15,0.175,419.2556,0.04112
2025-09-30,P,425.0,47.22,0.185,424.1519,0.04112
2025-09-30,P,430.0,46.58,0.2,429.0729,0.04112
2025-09-30,P,435.0,45.61,0.215,433.9366,0.04112
2025-09-30,P,440.0,44.63,0.225,438.7802,0.04112
2025-09-30,P,445.0,43.9,0.24,443.6481,0.04112
2025-09-30,P,450.0,43.12,0.26,448.4913,0.04112
2025-09-30,P,455.0,42.09,0.275,453.2576,0.04112
2025-09-30,P,460.0,41.28,0.295,458.0489,0.04112
2025-09-30,P,465.0,40.43,0.31,462.8001,0.04112
2025-09-30,P,470.0,39.58,0.33,467.5196,0.04112
2025-09-30,P,475.0,38.7,0.355,472.1937,0.04112
2025-09-30,P,480.0,37.79,0.375,476.8141,0.04112
2025-09-30,P,485.0,37.01,0.4,481.4446,0.04112
2025-09-30,P,490.0,36.06,0.42,485.9359,0.04112
2025-09-30,P,495.0,35.23,0.45,490.4334,0.04112
2025-09-30,P,500.0,34.38,0.48,494.8511,0.04112
2025-09-30,P,505.0,33.5,0.51,499.1746,0.04112
2025-09-30,P,510.0,32.61,0.54,503.3979,0.04112
2025-09-30,P,515.0,31.69,0.57,507.492,0.04112
2025-09-30,P,516.0,31.54,0.58,508.3359,0.04112
2025-09-30,P,517.0,31.38,0.59,509.1632,0.04112
2025-09-30,P,518.0,31.23,0.595,509.9866,0.04112
2025-09-30,P,519.0,30.99,0.6,510.7212,0.04112
2025-09-30,P,520.0,30.84,0.61,511.5347,0.04112
2025-09-30,P,521.0,30.68,0.62,512.3439,0.04112
2025-09-30,P,522.0,30.52,0.63,513.1488,0.04112
2025-09-30,P,523.0,30.36,0.635,513.9493,0.04112
2025-09-30,P,524.0,30.2,0.645,514.7453,0.04112
2025-09-30,P,525.0,29.96,0.65,515.4225,0.04112
2025-09-30,P,526.0,29.8,0.66,516.2066,0.04112
2025-09-30,P,527.0,29.7,0.675,517.0713,0.04112
